SubjectID	Weight	gender	age	educ	work
3035651809087755648	1880.0962757527773	1	40	2	1
3252723147443116416	4093.1859889313914	2	19	2	2
4683751796991281491	4489.514173849958	1	47	2	2
5044038636809547421	19611.86755130379	1	61	2	1
7719181224280448799	1880.0962757527773	2	41	2	1
8007412236336256129	1880.0962757527773	1	41	2	2
8728280770211024192	13112.073153494503	1	65	2	2
225257722670694656	2263.9841595229163	2	39	2	2
946606093533514304	13620.201502795262	2	37	2	1
946756390296559808	36223.74655236666	2	62	3	1
947275099854359232	21066.32866296534	1	30	3	1
1666345625407872449	8404.769489099743	1	38	2	1
1738401682216568514	8992.952830713599	2	57	2	1
2893049327827952192	5375.391959533157	1	58	2	2
3252828739265478720	3145.3828559118397	1	38	2	1
3467847906088824000	4715.463971699637	1	62	2	2
3756167028683910848	2615.700825195965	1	47	2	1
3756941084869899584	3821.5578184224746	1	44	2	1
3901441934918109056	11560.675910845031	1	18	2	2
4766363652915971712	17174.538254896248	2	61	2	2
4909124176310632320	10032.012008307938	1	17	2	2
5053051887169703552	7427.995943179133	1	53	3	1
5197165814501214528	3583.2592939444585	2	38	2	1
5270817879091782784	17932.367605886473	1	54	2	1
5414572460531778752	11560.675910845031	1	19	2	2
6278798131494172416	36223.74655236666	2	42	3	1
6557248384888777268	9848.384400996478	1	46	2	1
6855822337722866752	9456.54880029079	2	54	2	1
6998607169495829056	21538.164325590948	2	34	2	1
7144368885839595456	3120.552213826726	2	42	2	1
7214781428004846976	2784.643052656362	1	40	2	1
7854284809238590930	6330.761834264388	2	38	3	1
8502803222098580461	5581.642662612074	2	40	2	1
8583872612626390208	3439.7573389109252	2	39	2	1
442299758647011969	1435.8011894175195	1	40	2	1
1090615280594801921	11224.97511185972	1	60	2	1
1234106687033542464	5899.258867417438	2	66	2	2
1522227705709270430	1501.0245163095324	2	42	2	2
1667464328813859520	19081.74604159799	1	61	3	1
1738401046313161729	1435.8011894175195	1	43	2	1
1811905208582317633	1435.8011894175195	2	50	2	2
2594080439968917952	1435.8011894175195	2	54	2	2
2675150653541833923	1562.4463209965152	2	45	2	1
3828071959083152450	7046.664795119936	2	43	2	1
3900129160522845825	1538.0120021755217	1	43	2	1
4764820084381298817	1461.2830232489714	1	52	2	1
5692557201135915774	10726.441649424585	2	20	2	1
5764615010830211347	15616.525987444727	2	57	2	2
6494285830326510912	3511.9641209348465	1	47	2	1
6855276221621432193	1435.8011894175195	1	33	2	1
7287374958872695232	1435.8011894175195	2	44	2	1
7358893580340056320	5071.835718650467	2	48	2	1
7575066561518648320	1435.8011894175195	2	42	2	1
8214573009054500341	3341.4260891140216	2	54	2	1
8369102219564072000	12463.677951163852	1	71	2	2
8646918338942496850	2992.468372407585	1	56	2	1
8655930903394017665	2143.961679227711	1	60	2	1
802684762338937984	14517.66029152905	1	66	3	2
1090386582176214400	7756.135931305839	1	60	2	1
1594286234250459970	11255.643616220825	2	71	2	2
2738196088883862441	25192.694770812956	2	78	3	2
2892811833316339649	4095.0704828575626	2	35	2	1
5116096277414531623	1778.8342912125836	1	44	2	2
6133914542520753985	4715.587453183358	2	49	2	2
8727988444133189379	7354.550240141368	1	78	3	2
442810833562576832	13736.097901895137	1	64	2	2
945767733079877058	2917.4653779308805	1	54	2	1
1513216851998782170	3814.813482176505	1	31	2	1
2747546004876281216	21592.561263025997	2	48	3	1
3396609692453409856	11074.342090205964	1	87	3	2
4260526567027979008	1880.0962757527773	2	39	2	2
4332474088842278415	2058.9979121357464	1	47	2	1
4837259759342887424	6704.283202064433	2	53	2	2
5485395571330638915	3478.0536634653304	1	24	2	2
7358893773874613760	20607.415690981463	2	52	3	1
7998399996666933960	18514.291057217073	2	53	3	1
72064652518305539	22711.09999503545	1	42	3	1
873853375903358272	7410.043738179826	2	67	2	2
874584590805249728	12441.607372004735	1	16	2	2
947310284226449024	16973.34424408278	1	17	2	2
1235013696531697089	5866.29853756522	1	34	2	2
2099527542843934976	5375.391959533157	1	64	2	2
2170747290681322816	7074.396803234141	2	41	2	2
2243643908824398336	36223.74655236666	2	33	3	1
2819265432429083201	4018.103710090802	2	39	2	1
2963379536701494208	8378.946989823946	1	65	2	2
4251405386734625293	10758.647983388622	1	50	3	1
4332474287908263364	4715.463971699637	1	68	2	2
4764820333211843906	3583.2592939444585	2	41	2	1
5908730160197040791	7427.995943179133	1	53	3	1
6062274329589001344	13980.182912433476	1	66	2	2
6207391606815144576	11431.62125011738	2	46	3	1
7287183142435260352	5537.748104751347	1	32	2	1
7575066561518641408	2620.0900196549087	2	45	2	2
8223585477406714626	3120.552213826726	2	41	2	1
72064849589779076	22972.81903068031	2	24	2	1
1513216851998781888	1538.0120021755217	1	42	2	1
1595195610624482753	1435.8011894175195	1	46	2	2
2233792554604320245	11955.35604689716	2	19	2	2
2963381073930306306	12457.925678636202	2	52	3	1
3035438258777612417	2413.2392958300798	2	44	2	1
3325131119856638976	4483.618560697373	1	37	2	1
3467783911479842561	2810.216843731669	1	56	2	1
4179347512879791832	9255.91964935285	2	19	2	2
4683751454157203392	8555.954566699724	1	33	2	1
4692762982476712896	20824.66085212952	2	41	3	1
5197166483580528962	9925.68747665835	1	59	2	1
5269222877690299151	5808.166036527698	2	16	2	2
5630824860929004928	8493.90028710621	2	17	2	2
5845683436459331738	3050.165594275202	2	40	3	1
5990048564669523392	5923.30986477098	1	44	3	1
6998605980629640576	5004.827592653111	1	41	2	1
7142721539193745345	1435.8011894175195	1	34	2	2
7142721539193746304	5076.6085740196495	1	31	2	1
7287077589318988416	7684.257810912982	1	13	2	2
7430951296027745473	1435.8011894175195	1	49	2	2
7791239233038929025	5117.861210682436	1	17	2	2
3828972494954627456	9867.353166243478	2	49	3	1
81078606340591105	17845.747556333787	2	22	2	1
369306588173643666	1790.2927482897705	1	41	2	1
2233792554604318956	2261.4671686536326	1	50	2	1
2458978645573135488	4185.634432885727	2	54	2	1
2675152120263607041	14872.368134880566	1	32	3	1
2891322904814638788	8533.949685386857	2	47	3	1
2963379536701494018	13383.45123385362	1	63	3	1
5053051887169702080	4610.8295747984785	1	51	3	1
5485395571330638927	1759.7522708888034	1	51	2	1
6206871737884535232	9436.602885704422	2	32	2	1
7647124409916188994	4610.8295747984785	1	47	3	1
9079264347632290213	4610.8295747984785	1	47	3	1
1234193857230522176	3343.529766681816	2	16	2	2
2675150189059289985	10964.147813446622	2	66	2	2
3963175209649623111	6195.354040966807	1	48	3	1
5918458170049228928	1880.0962757527773	1	38	2	1
6926974497536766592	28876.632208024752	2	69	3	2
8367699869220526593	1991.4589433800656	1	45	2	1
8441098362332911488	28751.07746483982	2	62	3	2
81075548469959006	2263.9841595229163	2	47	2	2
801653064789416001	6603.624246000232	2	69	2	2
946183438700607488	11560.675910845031	1	16	2	2
1513216533926153984	6441.522970832175	1	42	3	1
1585274479214058394	15126.17084949434	1	17	2	2
1738401682216573697	5375.391959533157	1	79	2	2
1810459314961882688	5581.642662612074	2	40	2	1
1955729948853753216	7961.562954361985	2	56	2	1
2099080374306870400	6071.513726783391	2	13	2	2
2170746356177944976	2373.6713895755297	2	47	2	2
2233792891912839456	23340.23429966866	2	49	3	1
2603809104116103808	9313.472323546881	2	71	2	2
3036778007592811392	2263.9841595229163	2	40	2	2
3251611063009622210	2263.9841595229163	1	44	2	1
3458771820566641907	5005.321024073221	1	48	2	1
3612580302648539648	8344.797567265374	1	58	2	1
3683955753560630027	4684.4527962662	1	67	2	2
3828071157290901074	2263.9841595229163	1	52	2	1
4467577916331479254	31506.673993252167	2	36	3	1
4980992706134474505	3580.821925002134	2	43	2	1
5054390452649443072	4528.787115501741	1	54	2	1
5197442120791048001	20417.671364015598	2	30	3	1
7214779105578902848	36223.74655236666	2	65	3	2
7575067573434204480	4083.445886777769	1	37	3	2
7575067590023579136	2461.697962647052	1	37	2	2
7647523419340652736	7245.677034796263	1	31	2	1
7719183762365542209	11478.122687218487	2	14	2	2
8007412236336256832	5754.811239356335	2	76	2	2
8007412236336259009	36223.74655236666	2	58	3	1
9089713056442178432	2263.9841595229163	1	45	2	1
946616139397220288	5744.8934924537625	2	56	2	1
1523094760363362240	18829.070915298347	1	61	3	1
1810459314961888643	2417.352896686656	2	47	2	1
2099712260797408960	2099.485036036518	2	52	2	1
2386919846102513218	17272.09888413024	2	49	3	1
2449965668495115162	10551.288738870286	2	62	2	2
3036892356802104576	3189.8187620783515	2	37	2	1
3324735295670620992	1843.743394667334	2	12	2	2
3900129160522841921	4483.618560697373	1	39	2	1
5980787903534439812	2668.2477303057935	2	50	2	2
7142721539193751107	7967.414511800897	1	39	3	1
7647124409916188356	1435.8011894175195	2	35	2	1
7719183474830902081	8609.680276065763	1	40	3	1
8151526594975941275	2099.6396586652168	2	41	2	2
8800373581798462272	8282.808459999675	1	26	2	1
586485641712325120	4891.974432146771	1	66	2	2
2820746488337510080	19656.716744061687	2	41	2	1
7358893580340063361	5246.03854581246	1	49	3	1
8151526484379737948	11703.275158810718	1	41	3	1
1882516577225885379	8533.949685386857	2	50	3	1
2531035227693138051	11623.39209982517	1	35	3	2
2675284773594416128	10317.11757717844	1	42	3	1
3900129143937584898	2533.0402280442363	1	44	2	2
5548442020957777681	5891.985318178636	2	18	2	2
7215933959590558208	3324.5736494631888	2	38	2	1
8079469907788942530	23998.160241455294	2	23	3	1
945766992112357650	1991.4589433800656	1	46	2	1
1884084814332839360	5164.07930306776	2	43	2	2
2161734880190483907	1880.0962757527773	2	44	2	2
3467783911479854594	6423.957967990204	1	22	2	1
3891117339130577049	2322.567961411238	1	51	2	1
4980991965168188028	8493.928945421301	2	45	3	1
6638317789257441088	3960.346226948655	1	22	2	1
7719183762365540801	2058.9979121357464	1	52	2	1
8502803222098579834	1880.0962757527773	1	48	2	2
8791033531835245011	2554.5139041563502	1	48	2	1
297605106761515200	4288.237720316317	1	44	2	1
875418803981039424	3444.3264249909757	1	39	2	1
1233998612444272064	10488.33771221679	1	59	2	1
1666345658585355904	6501.785302720466	1	17	2	2
2386919226766870287	5050.239785259886	2	35	2	1
2459130645388293632	2263.9841595229163	2	39	2	2
2603218936713847168	14848.208655182643	2	58	2	1
3396757699807377792	2736.7614832131712	2	39	2	1
3602887283695538848	2263.9841595229163	1	38	2	2
4117421711708764801	4506.61106388832	1	35	2	1
4764820084381300480	5988.642109015485	1	46	2	1
5270800408848619648	5866.29853756522	1	28	2	2
5630394173088218560	12884.835513027152	2	56	2	1
5847025363994311744	10823.0441970119	2	23	2	1
5990690679460168768	9325.28122771986	1	43	2	1
6351541992283099328	20800.16563660371	2	54	3	1
6494329893794774080	6756.176618145828	1	57	2	2
6495279064537783040	5888.971430421985	2	72	2	2
6638317789257436865	10251.514300353138	2	56	2	1
7142721539193750914	8665.599296604605	1	34	2	1
7142864753932710336	3224.2318846929834	1	48	2	2
7286835588169424548	9449.717483595916	2	29	2	2
7647123984139691648	4528.787115501741	1	49	2	1
8007412031770019904	5005.321024073221	1	47	2	1
8224696301186870016	6006.9811553616455	1	43	2	2
8718976421679841319	6603.624246000232	2	69	2	2
9089694878080576128	13468.134159816855	2	60	2	2
9019569075739137	1435.8011894175195	1	51	2	1
945768468522223362	7000.7747269528545	1	40	2	1
1306055918923481665	1843.743394667334	2	23	2	2
1379691049396354560	3449.498734283046	1	57	2	1
1954574044080792384	1832.8269065290415	1	47	2	1
2026631416935241665	1435.8011894175195	1	41	2	1
2170882140737019584	1435.8011894175195	1	39	2	1
2242804281994887746	1739.4978023254246	2	44	2	1
2244390725073668800	2771.4882998502085	2	15	2	2
2459869517202234368	1473.2605746739014	1	13	2	2
3026426229517364088	6637.229963135845	1	43	2	1
3179555360094859648	3386.266074203349	2	47	2	1
3900129160522848514	22972.81903068031	2	81	3	2
4899924077597498604	2773.3063725830957	1	19	2	1
4981593953619127872	5071.835718650467	2	45	2	1
5692557201135915360	22972.81903068031	2	64	3	2
5773859058555819200	6283.065272975202	1	27	2	1
5917740709778643998	10474.48085680123	2	50	3	2
5989801510985422594	1435.8011894175195	1	38	2	1
6350768113063479681	1435.8011894175195	1	39	2	2
6638317523835848832	1435.8011894175195	2	47	2	1
6855725580699614848	3292.069061625969	2	42	2	2
7070663077005478529	21630.741389022653	1	30	3	1
7216523297823070720	8970.144232062143	2	57	2	1
7791239785997587329	8229.429393703242	2	43	3	1
7935353580615477905	1435.8011894175195	1	52	2	1
8367699565091278483	8775.83915770527	1	41	3	1
2242804281994886592	2325.5502567245217	1	41	2	2
226549161349423808	4873.144787427489	2	58	2	1
1594285565167032962	27202.850310083697	1	20	2	2
4404532838566920513	4185.634432885727	2	52	2	1
4405493315817869568	2769.4466364044133	1	40	2	1
5548442020957776967	4439.088534895055	2	57	2	1
5845811624828161600	3398.097786133196	2	45	2	1
6350732751725021056	2261.4671686536326	1	45	2	1
7144034634304737792	12288.19557004623	2	79	3	2
8151688176046125184	6966.624175164135	2	48	2	1
9019386599902337	1880.0962757527773	1	44	2	1
875454939444235008	3062.889743623794	1	44	2	1
3683955753560630114	2286.8098023147827	2	49	2	2
4188358270391977092	1880.0962757527773	1	37	2	1
4251405508386032919	30081.540412044436	2	67	3	2
4260588139679138944	3510.3064130745615	2	46	2	2
4395520296843870945	3599.350402719096	1	49	2	1
4764820084381304899	3062.6613444227855	2	38	2	2
5053051273388342465	3478.0536634653304	1	18	2	2
5198611630699805888	2554.5139041563502	1	45	2	1
5917743795295972802	4526.14284801778	1	41	2	1
6278612832932547648	4890.318127172459	2	26	3	1
7503010913897244864	1921.0890136152134	1	33	2	1
8800075200616305664	11917.072174271736	2	38	3	1
442290962553988736	9826.017345228645	2	15	2	2
513421936608555970	3124.6972945046505	1	37	2	1
936756002501342017	9804.888184109348	2	37	2	1
2387318506946255040	5128.527222526617	2	62	2	2
2963380294261559488	8393.62010587055	2	39	2	1
2963380775332159040	3345.4485722051963	2	45	2	2
3036161556703711168	36223.74655236666	2	62	2	1
3314656874364763344	8427.412461727788	2	54	2	1
3323668325271602177	3141.2103347131815	2	41	2	1
3541463763344489473	4737.636360178777	1	20	2	2
3612158090183454208	3129.2612507148324	1	34	2	2
4332474088842278305	5537.748104751347	1	30	2	1
4692763109658529088	21147.74876281231	2	59	3	1
5054144388757077504	7272.17858577268	1	57	2	1
5847342145014118656	9456.54880029079	2	52	2	1
5991025196473750720	15408.104140162135	1	29	2	1
6710536682358926848	10235.945302437443	2	20	2	2
6917536153237302777	2263.9841595229163	2	49	2	2
6917536153237305344	7897.724580652644	2	67	2	2
6927132357176795264	2798.345674689905	1	48	2	1
7214779105578896578	7014.64761333447	2	32	2	1
7493996875135987071	3160.860599956716	1	45	2	1
7503006943643357960	5627.160258413537	1	26	2	1
7791241212634244864	15408.104140162135	1	28	2	1
7792050890025488064	7272.17858577268	1	56	2	1
7863563961265147904	3600.9567010507253	2	54	2	1
8801587602994101056	3439.7573389109252	2	42	2	1
9079264347632290424	3580.821925002134	2	43	2	1
442528457065605824	2733.0556735743517	1	42	3	1
730214299518013184	1435.8011894175195	1	46	2	1
792640928209096772	1435.8011894175195	2	44	2	1
1738401682216571266	2456.1247222924558	2	28	2	1
2892257679455901248	12463.677951163852	1	62	2	2
3242599097849797403	5765.670790796963	1	44	2	1
3251612677654325248	1435.8011894175195	1	54	2	1
3324313238034312064	3233.637992479198	2	36	3	1
3530829233426745118	22972.81903068031	2	34	3	1
4404532838566918593	12332.417977176801	1	28	2	1
5413338585548956160	4500.643776226303	2	71	2	2
5846260225572329408	1435.8011894175195	1	37	2	1
6062890056100584512	3081.1081133223493	1	43	2	1
6124902627122868766	2336.3478210000967	1	49	2	1
6278029940722798208	17600.90573668027	1	43	3	1
6638317789257442112	2137.6462843831173	1	34	2	2
7070663077005478147	7399.196602409637	2	57	2	2
8007412236336256641	7525.119882336972	2	47	2	1
8079469907788943488	4954.654594214383	1	61	2	1
8727988444133189507	1435.8011894175195	1	37	2	1
7216461725171913152	31178.228985429203	2	57	3	1
297251194917919553	4439.088534895055	2	57	2	1
1739723473892347200	3745.5057387283796	2	43	2	2
2594080439968916680	4072.5240140018564	2	44	3	1
4188360360581963904	1759.7522708888034	1	45	2	1
4404532838566919299	9766.931673971996	2	22	2	1
4908937353777222016	18823.919456027954	2	34	3	1
5629511854270504194	11255.643616220825	2	67	2	2
10050912735144256	3516.480367179919	2	29	2	2
1161942522438334849	27590.48600657815	1	20	2	1
1739582736403987265	1880.0962757527773	1	35	2	1
2963379536701494164	3265.018295467531	2	51	2	1
3251611007714856896	4783.215776053034	2	45	2	1
3756712386451314240	6010.0486123214805	1	64	2	2
4404532838566918338	4564.984886974528	2	48	2	1
5629511854270507009	20508.463843908783	2	57	3	1
7277824441388353923	2374.1159453196888	1	19	2	2
7421939452518496035	3535.018374359902	2	25	2	1
7720117475344111296	6960.2402595303965	1	15	2	2
8511817191720792642	2198.2884554645634	2	29	2	1
8512346892676992960	11183.650375641559	2	52	2	1
875147225487866496	31564.21945533096	2	24	2	1
1451555903492452352	4518.561424136871	2	31	2	2
2026631262105533083	2863.5826694008088	1	50	2	1
2098689768527751873	2736.7614832131712	2	42	2	1
2170748789204100864	17437.887622961993	2	26	2	2
2172455833970024448	15814.214340134598	1	56	2	1
2820570566477059520	8335.085821898201	1	52	3	1
3026426229517365265	9106.884508823474	1	25	2	1
3611898983435462336	2263.9841595229163	1	36	2	1
3891117339130576504	24936.17001480985	1	25	2	1
3963174951955398097	2736.7614832131712	2	44	2	1
4179347478918639567	4974.558204295097	1	33	2	2
4332476682224605313	6678.185100622028	2	44	2	1
4548647573216183808	2263.9841595229163	2	41	2	2
4764820692635347907	11578.464364472233	1	46	3	1
5188154048402068390	5193.32212946871	1	38	2	1
5773626323495729856	8378.946989823946	1	58	2	2
6784097728163038593	4916.615966758379	2	35	3	1
6917536153237302817	14991.50189384172	1	57	3	1
6999268292527613633	6603.624246000232	2	63	2	2
7349881720239710226	9564.972111143583	2	46	3	1
7647123547297071040	2263.9841595229163	2	53	2	2
7647123984139687936	2263.9841595229163	1	49	2	2
7936017976803388864	2263.9841595229163	2	44	2	2
8079469907788939073	7667.296681739576	1	16	2	2
587180533061111936	5021.143162927944	1	58	2	1
1954574232086765825	1435.8011894175195	2	54	2	1
3035968003949861184	1435.8011894175195	2	39	2	1
3396502867529042176	1501.0245163095324	2	36	2	2
4044872620301713408	1435.8011894175195	2	32	2	2
4188358933945245277	20159.840230331618	2	42	3	1
4404896989671691904	7672.841959388787	2	38	3	2
4982659381346385280	6090.458136047306	2	62	2	1
5629511450608984322	12810.697514273576	2	34	2	1
5692557201135915658	1435.8011894175195	1	34	2	1
6494202667536140800	1592.6000926807267	2	54	2	1
6495182307514518720	15320.847768354999	2	56	2	2
7638112022221130050	1435.8011894175195	2	43	2	1
8368011426438507328	2751.9186880045727	2	51	2	1
8430745724812681859	3247.3456728336205	2	34	2	2
8584069593958281856	1435.8011894175195	1	38	2	1
8367699869220528769	34802.79316888047	2	21	2	1
8800717836693770048	12205.200453997699	1	64	2	2
443118580829952449	26236.15879637951	2	32	3	1
1738401682216575170	9614.453127184264	2	54	3	2
3179553159315044034	22275.589616796427	1	57	3	1
6124902627122867736	10317.11757717844	1	42	3	1
7358895405105455680	3764.0152529088564	1	49	2	1
8791033899596156944	4610.8295747984785	1	45	3	1
1523701690781918592	4898.234215072079	2	16	2	2
2387503695168010624	2601.3187733940485	1	39	2	1
3036259237189383360	3056.9359521047927	1	48	2	1
3242598857385035988	1886.2316930416212	1	42	2	1
3468226608105120193	7864.2801419282	1	23	2	1
3963175104584408731	30081.540412044436	2	58	3	2
5053317556012955904	28876.632208024752	2	70	3	2
5764615010830211687	1880.0962757527773	1	35	2	1
7576203299356040768	6372.9104033272715	1	42	2	1
81078606340590849	11769.14952957859	1	59	2	1
153134458553130755	23324.358037996866	2	54	3	1
441614564911510656	2263.9841595229163	2	44	2	2
441974054373006592	17019.26835714745	1	62	2	1
513846714802619904	7675.293975359647	1	42	2	1
792640928209096936	6407.434905484046	2	31	2	1
1224987272112165466	8755.404936446112	1	43	2	1
1234318805182905600	3821.5578184224746	1	42	2	1
1585274468154760649	3524.8077576711908	2	42	2	1
1594287976076178368	11257.098374204532	1	17	2	2
2170747290681322945	6687.055843403227	1	35	2	1
2244513240001046080	13274.861807556817	1	16	2	2
2316458154788495424	2899.1314850279114	2	41	2	2
2449965668495115932	14370.138393813966	2	72	2	2
4044244464717247937	5193.32212946871	1	43	2	1
4260665893039022657	12050.686667031017	1	33	2	1
4334183367567994177	6368.453077029924	2	29	2	2
5188154048402068666	3120.552213826726	2	43	2	1
5269224016788677442	2816.31020345968	2	50	2	1
5917754676122814464	4132.084266679654	2	54	2	1
6061856157746375819	6687.055843403227	1	43	2	1
6133914542520750209	2836.9044867631137	2	50	2	2
6494201539497146432	4793.660041481655	1	58	2	2
6494202711772196800	8130.502545338727	1	33	2	1
6495542947328457472	2263.9841595229163	1	47	2	2
6782434890573853441	3084.591896483717	1	45	2	1
6917536153237304269	3585.578389485133	1	41	2	1
6917536153237305109	5440.1203234865725	1	18	2	2
6926548331319123777	2263.9841595229163	2	42	2	2
7216400152520754048	28488.99363707958	2	56	3	2
7998399996158345482	21875.182983959163	2	45	3	1
8008849892331224832	7817.83804909929	2	16	2	2
8583871661534034392	7117.939304713998	1	22	2	2
513575716937023744	10190.598026178084	1	18	2	2
513592170044611072	3864.3823694389853	2	25	2	2
657761030434691328	3234.90197771762	1	20	2	2
658922114713670272	4641.069932793002	1	15	2	2
2171417894993354304	1736.395476160166	2	34	2	1
2315480831823292352	2165.0123591239226	2	25	2	2
2386920338217061313	1562.4463209965152	2	50	2	1
2891324740640620225	5300.064497117334	1	43	2	2
3242598857385035714	3579.7417865369953	1	53	2	1
3756527752472029632	1435.8011894175195	1	51	2	1
4908934708435070336	1435.8011894175195	2	54	2	2
4909175769533795136	2265.5388641543254	1	44	2	1
5054645766059364416	22972.81903068031	1	32	3	1
5413338585548955008	15292.188199153376	1	28	3	1
6422145316800826498	5017.013644541381	2	46	2	1
6494202711772198338	2781.9849138433037	1	54	2	1
6557248473360856802	3697.7926308497786	1	49	2	1
6854489553924494023	13828.979298347705	2	32	3	1
6854490886557243715	2268.727813506601	2	45	2	1
7430950931072301120	4245.500176718011	2	21	2	2
8223585477406715584	1435.8011894175195	1	33	2	1
8656751577658210240	10893.015692639914	1	16	2	2
8873830866309815936	1435.8011894175195	2	38	2	1
875217909502872768	2516.630496538173	1	73	2	2
432352622344453207	13268.685534199978	1	18	2	2
441701209600801152	5979.485672880483	1	56	2	1
945767733079884994	1790.2927482897705	1	36	2	1
1450170178027016448	2249.016076712799	1	46	3	1
1513216533301069378	1759.7522708888034	1	46	2	1
2821000463527800192	3557.9909062739707	1	30	2	1
3107494896196420103	1749.9031986844586	1	45	2	2
5773626323495729408	1835.9669728530769	1	48	2	1
5773626760334393857	2300.1136392723993	2	53	2	2
6494202711772195904	4854.4318317884645	1	57	2	1
7647123984139694339	4609.502859928505	1	40	2	1
7926342403457552449	1778.8342912125836	1	39	2	2
8295641351737671520	5469.06286379467	1	58	2	2
298546288714944896	2940.1388660942216	1	47	2	1
946025109026199936	8100.684056801278	2	45	3	1
3963174951955398351	10465.806310434979	2	37	3	2
4117755963243626368	1880.0962757527773	2	39	2	2
4764820084381297344	17673.19514327475	2	45	3	1
5773626323495734400	5778.579968807914	2	28	2	2
5989801510985424896	27815.590396086405	2	27	3	1
6350087955005709121	3634.143432520544	2	49	2	1
6422145316800824449	7412.892522112905	1	33	2	1
8729724197632685312	1880.0962757527773	1	40	2	1
9804837784044672	10963.146504958	1	71	2	2
360295281038589839	2798.345674689905	1	53	2	1
360295281038589900	9106.884508823474	1	27	2	1
946474152138176320	7916.858282923431	1	53	3	1
1595792716230900224	4737.636360178777	1	17	2	2
2243387212913853312	2493.8075939901682	1	46	2	1
2747307725451661248	4148.99399882511	2	49	2	2
4251405386734625655	2263.9841595229163	1	42	2	1
4766469161815970816	4174.653640069562	1	80	2	2
5414986794855494208	9623.059399992244	1	19	2	1
5773626323495733184	4132.084266679654	2	48	2	1
6485190696845707363	6549.041037961529	1	54	2	1
6495438179338040896	2263.9841595229163	2	54	2	2
6638778868977647680	2440.5855915080942	2	39	2	1
7791239747290316161	2263.9841595229163	2	35	2	2
7863572928834369984	7303.109367186241	2	42	2	1
8584544488765118144	5589.056850091256	1	36	2	1
153134115717882881	6610.577357952924	2	37	3	1
504410218347672522	2992.4147518939344	2	37	3	1
513421118227062849	3524.6111818244613	1	18	2	2
576467812758562313	1435.8011894175195	2	65	2	2
1019385354270730560	2926.2704069542897	1	38	2	1
1235506333055946497	1435.8011894175195	1	45	2	2
1739916987938841344	10229.79819229158	2	27	2	2
1882516577225881220	1435.8011894175195	1	45	2	1
2017619687499755276	17267.655917432916	1	41	3	1
2891326576524387392	6188.651379690487	1	52	3	1
3242599097849797084	1435.8011894175195	1	53	2	1
3469202504414326208	22308.33473212158	1	28	3	1
3683955482609477811	1435.8011894175195	2	37	2	1
5692557201135915510	8540.919643826714	2	31	2	1
6710861794965186881	1663.0966308216741	2	50	2	1
7936501761919640128	8775.83915770527	1	36	3	1
8007412236336259393	11103.240840047752	1	16	2	2
8584782221069025792	22972.81903068031	2	22	3	1
9088276141375652931	3989.6298114225456	2	33	2	1
4764822207744933058	4836.643413791996	1	21	2	1
5476384795035394075	34802.79316888047	2	24	2	2
5548441990942656669	10506.038574640952	2	59	2	1
82655219291917056	1750.3564248400185	1	42	2	2
874214723506014272	2261.4671686536326	1	46	2	1
2026631416935235969	13214.88254946537	1	18	2	1
3963175209649623150	1790.2927482897705	1	39	2	1
6494202667536138817	14872.368134880566	1	29	3	1
8584299259902739264	2060.0358532977993	1	46	2	1
873862879785094849	3105.5962584120934	2	35	2	1
946052138738596224	7428.296365629824	1	42	3	1
1522228828218254144	7781.423007750619	2	65	2	2
1667402520460424960	3982.843975995142	2	43	2	1
3098484169665071133	5069.2538815995285	2	56	2	2
5197166483580529410	3578.546302812613	1	55	2	1
6133913713078778373	9693.927400272361	2	53	3	1
7070663956211116416	3408.9265003345754	2	40	2	1
8007412236336259138	27636.99798567255	2	34	3	1
8655930903394018305	7484.1163102729915	2	68	2	2
8800065878901138752	1880.0962757527773	2	40	2	2
576468710119164377	31441.29186078623	2	60	2	1
586687951851850432	5193.498691242202	2	51	2	1
657537196568801472	6603.624246000232	2	70	2	2
1307017164788618112	3007.5138298123247	2	30	2	2
1522225936236792019	10156.683071038125	1	33	2	2
1522228828218256770	9804.888184109348	2	37	2	1
1585274423917696965	8205.833867149175	1	36	2	1
1596022902115723904	2270.543188945789	2	39	2	2
1810460603359626240	2454.1825082349897	1	51	2	1
1956125098193732096	20295.366147564953	2	42	3	2
2316554757080123200	8299.906697356904	2	59	2	2
2458977252122161473	9181.915210932662	2	49	3	1
4117016926940577856	2784.643052656362	1	43	2	1
4332475167114828417	16464.884623177426	2	39	3	1
5629602524716185856	10926.20223840927	2	55	2	1
5630763608995170496	4668.886339725543	2	34	2	1
5631072489834521152	9325.28122771986	1	38	2	1
5774369231951132416	15448.185607878882	2	39	3	1
6062739217513696896	2263.9841595229163	1	42	2	2
6278029940722800128	2443.8274613711756	1	35	2	1
6494204680310918464	4035.928728302869	1	52	2	1
6638317523835850688	5050.239785259886	2	36	2	1
6917536153237304032	2263.9841595229163	2	37	2	2
6926798376512985088	13082.22418166082	2	32	2	1
7143207276249366912	6955.781259222228	1	14	2	2
7360224074105538496	4132.084266679654	2	53	2	1
7863327368079760128	11560.675910845031	1	15	2	2
8718976421679842468	5193.498691242202	2	50	2	1
8800044858368715025	8299.906697356904	2	62	2	2
9088274736855880516	20376.65165216763	1	59	2	1
153134458553123202	22972.81903068031	2	57	3	1
874760048095453696	8730.750851979767	2	15	2	2
875392692182305664	3054.703709061453	1	21	2	1
